Ans_Vol_Mag,Ans_Vol_Mag_Pred,Ans_Vol_Mag_Pred_Error,Ans_Vol_Angle,Ans_Vol_Angle_Pred,Ans_Vol_Angle_Pred_Error,Ans_Load_MW,Ans_Load_MW_Pred,Ans_Load_MW_Pred_Error,Ans_Load_MVAR,Ans_Load_MVAR_Pred,Ans_Load_MVAR_Pred_Error,Ans_Gen_MW,Ans_Gen_MW_Pred,Ans_Gen_MW_Pred_Error,Ans_Gen_MVAR,Ans_Gen_MVAR_Pred,Ans_Gen_MVAR_Pred_Error,Injected_MVAR,Injected_MVAR_Pred,Injected_MVAR_Error
0.591640721866251,0.591965,-0.0003242781337489,0.9290906431936,0.92764014,0.0014505031936,0.0,1.3885448e-08,-1.3885448e-08,-0.449735026497376,9.375433e-18,-0.449735026497376,0.227051592525597,0.2195337,0.007517892525597,0.207204654750286,0.20915186,-0.001947205249714,0,4.494856e-11,-4.494856e-11
0.499188270576784,0.49724957,0.001938700576784,0.9290906431936,0.9277731,0.0013175431936,0.0,1.1568444e-09,-1.1568444e-09,-0.449735026497376,1.6813073999999998e-18,-0.449735026497376,0.507128794661981,0.5016432,0.005485594661981,0.425105934042438,0.43052575,-0.0054198159575619,0,5.810696e-12,-5.810696e-12
0.588219777415641,0.58843076,-0.000210982584359,0.635651520113155,0.63444906,0.0012024601131549,0.64,0.63951266,0.00048734,-0.129735026497376,3.112542e-07,-0.129735337751576,0.0,8.0505885e-07,-8.0505885e-07,0.532865831873646,0.5350032,-0.002137368126354,0,3.6384868e-13,-3.6384868e-13
0.286220095659846,0.29361585,-0.0073957543401539,0.325578724791582,0.31631234,0.0092663847915819,0.88,0.8805699,-0.0005699,0.230264973502624,0.22913948,0.001125493502624,0.213654473022358,0.21297026,0.0006842130223579,0.981314633274946,0.9709884,0.0103262332749459,0,1.8706848e-15,-1.8706848e-15
0.542638290569777,0.54392135,-0.0012830594302229,0.791578145652219,0.77397054,0.0176076056522189,0.9,0.8978059,0.0021940999999999,-0.249735026497376,5.866558e-11,-0.2497350265560415,0.328699189265166,0.32842004,0.0002791492651659,1.0,0.9788146,0.0211854,0,2.1344238e-17,-2.1344238e-17
0.562826679071644,0.5632755,-0.000448820928356,0.229877553755799,0.23381177,-0.003934216244201,0.7,0.69824874,0.0017512599999999,-0.0897350264973758,4.828814e-06,-0.0897398553113758,0.0,9.878039e-07,-9.878039e-07,0.532865831873646,0.5348456,-0.001979768126354,0,1.416804e-12,-1.416804e-12
0.676878998927569,0.67325854,0.003620458927569,0.588229031009938,0.5863322,0.0018968310099379,0.58,0.5813682,-0.0013682,-0.0897350264973758,4.830371e-06,-0.0897398568683758,0.0,1.3231124e-06,-1.3231124e-06,0.532865831873646,0.5349404,-0.0020745681263539,0,4.2757036e-13,-4.2757036e-13
0.648667836771266,0.64788306,0.000784776771266,0.9290906431936,0.9277919,0.0012987431936,0.0,1.14711664e-10,-1.14711664e-10,-0.449735026497376,1.9133343e-19,-0.449735026497376,0.779345548483825,0.76042545,0.018920098483825,0.537042964902267,0.546551,-0.009508035097733,0,2.2666808e-13,-2.2666808e-13
0.692244843720909,0.68792313,0.0043217137209089,0.9290906431936,0.92787516,0.0012154831935999,0.0,5.5953714e-10,-5.5953714e-10,-0.449735026497376,3.1725362e-19,-0.449735026497376,0.652222239088781,0.6495682,0.0026540390887809,0.283639012351767,0.29586682,-0.012227807648233,0,1.2892767e-12,-1.2892767e-12
0.609048764115055,0.60921025,-0.0001614858849449,0.753014075900455,0.7422068,0.0108072759004549,0.42,0.41973215,0.0002678499999999,0.190264973502624,0.18985781,0.000407163502624,0.0,1.1927976e-06,-1.1927976e-06,0.532865831873646,0.5347382,-0.001872368126354,0,9.806691e-13,-9.806691e-13
0.338079895452532,0.33813894,-5.9044547468023456e-05,0.662125190965596,0.6609009,0.0012242909655959,0.58,0.58162856,-0.00162856,0.230264973502624,0.2293563,0.0009086735026239,0.0,2.890984e-07,-2.890984e-07,0.532865831873646,0.53472227,-0.001856438126354,0,1.7774838e-12,-1.7774838e-12
0.360562502281215,0.35931465,0.0012478522812149,0.365827646376353,0.3533048,0.012522846376353,0.8,0.7961157,0.0038843,0.110264973502624,0.11184368,-0.001578706497376,0.0,1.433176e-07,-1.433176e-07,0.532865831873646,0.5347932,-0.0019273681263539,0,9.175531e-13,-9.175531e-13
0.370929755581167,0.36752278,0.0034069755811669,0.9290906431936,0.9277869,0.0013037431936,0.0,5.6881816e-10,-5.6881816e-10,-0.449735026497376,6.731648999999999e-19,-0.449735026497376,0.666527875611793,0.66454494,0.001982935611793,0.526024797349729,0.5348244,-0.008799602650271,0,3.607035e-12,-3.607035e-12
0.341163137756954,0.34180292,-0.000639782243046,0.911652321205877,0.85311234,0.058539981205877,0.58,0.5818817,-0.0018816999999999,0.390264973502624,0.38820764,0.0020573335026239,0.361569108191682,0.36108205,0.0004870581916819,0.766432915936823,0.7681365,-0.001703584063177,0,2.8674985e-15,-2.8674985e-15
0.505343462338822,0.50519556,0.000147902338822,0.629158672105335,0.63365036,-0.0044916878946649,0.42,0.4196124,0.0003875999999999,-0.169735026497376,1.4115496e-08,-0.169735040612872,0.369786587923311,0.36956754,0.0002190479233109,0.831831699474513,0.83320135,-0.0013696505254869,0,1.2665614e-14,-1.2665614e-14
0.555380663070094,0.55682224,-0.0014415769299059,0.753760415029936,0.74591726,0.0078431550299359,0.82,0.82165927,-0.0016592700000001,-0.249735026497376,5.5599848e-11,-0.2497350265529758,0.410873986581457,0.4108413,3.2686581456997654e-05,0.962629266549892,0.9598506,0.002778666549892,0,3.4263575e-17,-3.4263575e-17
0.464047491320283,0.46094432,0.0031031713202829,0.9290906431936,0.92777187,0.0013187731935999,0.0,4.2544696e-10,-4.2544696e-10,-0.449735026497376,6.691045e-19,-0.449735026497376,0.651730231190171,0.6499758,0.001754431190171,0.528002615938573,0.5369776,-0.008974984061427,0,1.9358543e-12,-1.9358543e-12
0.678727121600279,0.67473763,0.003989491600279,0.70928522289809,0.7031415,0.00614372289809,0.98,0.9800364,-3.640000000004751e-05,-0.249735026497376,1.0429188e-10,-0.2497350266016678,0.0,7.4207755e-08,-7.4207755e-08,0.532865831873646,0.53528315,-0.002417318126354,0,8.206661e-15,-8.206661e-15
0.597061314749627,0.59899586,-0.001934545250373,0.702063990878103,0.70112014,0.000943850878103,0.6,0.60120946,-0.0012094599999999,-0.0497350264973758,5.1806666e-05,-0.0497868331633758,0.345134148728424,0.34452084,0.000613308728424,1.0,0.9789468,0.0210531999999999,0,2.3700493e-16,-2.3700493e-16
0.413152699480469,0.40913364,0.0040190594804689,0.9290906431936,0.9277624,0.0013282431936,0.0,2.1955424e-10,-2.1955424e-10,-0.449735026497376,3.9203698e-19,-0.449735026497376,0.747703111961955,0.7361125,0.0115906119619551,0.618580078927039,0.6282515,-0.0096714210729609,0,1.0184904e-12,-1.0184904e-12
0.701551537647435,0.6982192,0.003332337647435,0.628942181289935,0.6279515,0.0009906812899349,0.5,0.5003452,-0.0003452,-0.249735026497376,9.4615336e-11,-0.2497350265919913,0.0,4.137095e-06,-4.137095e-06,0.532865831873646,0.53502446,-0.002158628126354,0,7.269139e-13,-7.269139e-13
0.771131686519135,0.7726781,-0.001546413480865,0.745979844877924,0.73814696,0.0078328848779239,0.6,0.6014316,-0.0014315999999999,0.350264973502624,0.34893954,0.0013254335026239,0.262959351412133,0.26626766,-0.003308308587867,0.953286583187365,0.95354694,-0.0002603568126349,0,1.4292019e-16,-1.4292019e-16
0.743621835817768,0.7439239,-0.0003020641822319,0.29070479171306,0.28318053,0.00752426171306,0.92,0.9118041,0.0081959,0.0702649735026243,0.07129218,-0.0010272064973756,0.0,9.606237e-08,-9.606237e-08,0.532865831873646,0.53489196,-0.002026128126354,0,4.3666812e-14,-4.3666812e-14
0.442301560992767,0.43953806,0.002763500992767,0.564851587891845,0.5609254,0.0039261878918449,0.98,0.97990906,9.09399999999838e-05,-0.0897350264973758,4.842566e-06,-0.0897398690633758,0.0,4.8317762e-08,-4.8317762e-08,0.532865831873646,0.535096,-0.002230168126354,0,5.6664156e-14,-5.6664156e-14
0.417468751614691,0.4152228,0.0022459516146909,0.820812209446686,0.7947994,0.0260128094466859,0.58,0.58136564,-0.00136564,-0.209735026497376,1.0410691e-09,-0.209735027538445,0.197219513559099,0.19706573,0.000153783559099,0.813146332749459,0.8162782,-0.0031318672505409,0,1.16837e-14,-1.16837e-14
0.634458684358153,0.6354889,-0.001030215641847,0.571535338241391,0.5697907,0.001744638241391,0.94,0.9384039,0.0015960999999999,0.470264973502624,0.46904773,0.0012172435026239,0.172567074364212,0.1749328,-0.0023657256357879,0.878545116287148,0.87041086,0.008134256287148,0,1.3172302000000002e-16,-1.3172302000000002e-16
0.360905937194631,0.3577999,0.0031060371946309,0.9290906431936,0.9277362,0.0013544431936,0.0,1.9800082e-09,-1.9800082e-09,-0.449735026497376,3.702442599999999e-18,-0.449735026497376,0.44433782080882,0.4362386,0.00809922080882,0.482305026464935,0.48937356,-0.0070685335350649,0,1.7137484e-11,-1.7137484e-11
0.707310788404096,0.7032326,0.004078188404096,0.624765939488345,0.6255277,-0.0007617605116549,0.76,0.7481821,0.0118179,0.230264973502624,0.22812688,0.002138093502624,0.172567074364212,0.17487827,-0.0023111956357879,0.738404865849242,0.7361183,0.002286565849242,0,1.5557762e-15,-1.5557762e-15
0.669671181828634,0.66800946,0.0016617218286339,0.80562710298094,0.7848301,0.02079700298094,1.0,0.98878616,0.01121384,-0.0097350264973757,0.0011292025,-0.0108642289973757,0.353351628460053,0.3532182,0.000133428460053,0.925258533099783,0.92511225,0.000146283099783,0,5.009261e-18,-5.009261e-18
0.316004819365264,0.318264,-0.002259180634736,0.34602393436864,0.3339083,0.0121156343686399,0.92,0.91187143,0.00812857,0.110264973502624,0.11193515,-0.0016701764973759,0.0,5.54943e-08,-5.54943e-08,0.532865831873646,0.53483796,-0.0019721281263539,0,4.5293966e-13,-4.5293966e-13
0.667220927628165,0.66555715,0.0016637776281649,0.499528434808593,0.49565223,0.0038762048085929,0.62,0.62077624,-0.0007762399999999,0.230264973502624,0.22791299,0.002351983502624,0.230089432485616,0.22976765,0.000321782485616,0.747747549211769,0.74733895,0.000408599211769,0,6.797335e-15,-6.797335e-15
0.462623304301655,0.4602073,0.002416004301655,0.775782219915263,0.7604381,0.0153441199152629,0.42,0.41969472,0.0003052799999999,0.110264973502624,0.11152566,-0.0012606864973759,0.0,1.3677304e-06,-1.3677304e-06,0.532865831873646,0.5347819,-0.001916068126354,0,2.3572416e-12,-2.3572416e-12
0.515924738037416,0.5160313,-0.0001065619625839,0.881322858603421,0.83456016,0.0467626986034209,0.68,0.67668843,0.00331157,0.470264973502624,0.46957722,0.0006877535026239,0.221871952753987,0.22143333,0.0004386227539869,0.719719499124188,0.71250606,0.0072134391241879,0,2.0810884e-15,-2.0810884e-15
0.540997455759646,0.5419425,-0.000945044240354,0.877399223973713,0.8311861,0.0462131239737129,0.8,0.79271215,0.00728785,0.0702649735026243,0.07136273,-0.0010977564973757,0.205436993290729,0.20510128,0.000335713290729,0.869202432924621,0.8633824,0.0058200329246209,0,2.5647954e-16,-2.5647954e-16
0.700853410021606,0.696547,0.0043064100216059,0.827693514572127,0.8016912,0.0260023145721269,0.58,0.58162886,-0.00162886,0.110264973502624,0.11198608,-0.001721106497376,0.402656506849828,0.40479586,-0.0021393531501719,0.943943899824838,0.9453814,-0.001437500175162,0,7.872655e-17,-7.872655e-17
0.726546669167296,0.72542065,0.001126019167296,0.551385907853261,0.5512386,0.000147307853261,1.0,0.9888439,0.0111561,-0.0097350264973757,0.001124202,-0.0108592284973757,0.336916668996795,0.33640248,0.000514188996795,0.84117438283704,0.8411232,5.118283704008686e-05,0,2.7341593e-17,-2.7341593e-17
0.744540327822085,0.7455727,-0.0010323721779149,0.39610551240079,0.38592774,0.0101777724007899,0.82,0.8166972,0.0033027999999999,0.150264973502624,0.15536079,-0.005095816497376,0.279394310875391,0.28131455,-0.0019202391246089,0.981314633274946,0.9707908,0.0105238332749459,0,8.8343955e-17,-8.8343955e-17
0.477149968117611,0.47489187,0.002258098117611,0.653529960177806,0.6519381,0.0015918601778059,0.66,0.6580478,0.0019522,-0.249735026497376,9.515356e-11,-0.2497350265925295,0.0,9.383751e-07,-9.383751e-07,0.532865831873646,0.5350848,-0.002218968126354,0,6.213048e-13,-6.213048e-13
0.366763762506572,0.3649912,0.0017725625065719,0.670429460836139,0.6686488,0.0017806608361389,0.62,0.62069654,-0.0006965399999999,0.150264973502624,0.15634635,-0.006081376497376,0.0,2.7957546e-07,-2.7957546e-07,0.532865831873646,0.5347998,-0.001933968126354,0,1.0947856e-12,-1.0947856e-12
